### DATA:
#
# 2167
#      Q             I(Q)           Error     
9.08414960E-01  0.00000000E+00  0.00000000E+00
9.08847574E-01  0.00000000E+00  0.00000000E+00
9.09280178E-01  0.00000000E+00  0.00000000E+00
9.09712773E-01  0.00000000E+00  0.00000000E+00
9.10145357E-01  0.00000000E+00  0.00000000E+00
9.10577932E-01  0.00000000E+00  0.00000000E+00
9.11010497E-01  0.00000000E+00  0.00000000E+00
9.11443052E-01  0.00000000E+00  0.00000000E+00
9.11875597E-01  0.00000000E+00  0.00000000E+00
9.12308133E-01  0.00000000E+00  0.00000000E+00
9.12740658E-01  0.00000000E+00  0.00000000E+00
9.13173174E-01  0.00000000E+00  0.00000000E+00
9.13605680E-01  0.00000000E+00  0.00000000E+00
9.14038176E-01  0.00000000E+00  0.00000000E+00
9.14470663E-01  0.00000000E+00  0.00000000E+00
9.14903139E-01  0.00000000E+00  0.00000000E+00
9.15335606E-01  0.00000000E+00  0.00000000E+00
9.15768063E-01  0.00000000E+00  0.00000000E+00
9.16200510E-01  0.00000000E+00  0.00000000E+00
9.16632947E-01  0.00000000E+00  0.00000000E+00
9.17065374E-01  0.00000000E+00  0.00000000E+00
9.17497791E-01  0.00000000E+00  0.00000000E+00
9.17930198E-01  0.00000000E+00  0.00000000E+00
9.18362596E-01  0.00000000E+00  0.00000000E+00
9.18794984E-01  0.00000000E+00  0.00000000E+00
9.19227361E-01  0.00000000E+00  0.00000000E+00
9.19659729E-01  0.00000000E+00  0.00000000E+00
9.20092087E-01  0.00000000E+00  0.00000000E+00
9.20524435E-01  0.00000000E+00  0.00000000E+00
9.20956774E-01  0.00000000E+00  0.00000000E+00
9.21389102E-01  0.00000000E+00  0.00000000E+00
9.21821420E-01  0.00000000E+00  0.00000000E+00
9.22253729E-01  0.00000000E+00  0.00000000E+00
9.22686027E-01  0.00000000E+00  0.00000000E+00
9.23118316E-01  0.00000000E+00  0.00000000E+00
9.23550594E-01  0.00000000E+00  0.00000000E+00
9.23982863E-01  0.00000000E+00  0.00000000E+00
9.24415122E-01  0.00000000E+00  0.00000000E+00
9.24847370E-01  0.00000000E+00  0.00000000E+00
9.25279609E-01  0.00000000E+00  0.00000000E+00
9.25711838E-01  0.00000000E+00  0.00000000E+00
9.26144057E-01  0.00000000E+00  0.00000000E+00
9.26576266E-01  0.00000000E+00  0.00000000E+00
9.27008465E-01  0.00000000E+00  0.00000000E+00
9.27440654E-01  0.00000000E+00  0.00000000E+00
9.27872833E-01  0.00000000E+00  0.00000000E+00
9.28305002E-01  0.00000000E+00  0.00000000E+00
9.28737161E-01  0.00000000E+00  0.00000000E+00
9.29169311E-01  0.00000000E+00  0.00000000E+00
9.29601450E-01  0.00000000E+00  0.00000000E+00
9.30033579E-01  0.00000000E+00  0.00000000E+00
9.30465698E-01  0.00000000E+00  0.00000000E+00
9.30897807E-01  0.00000000E+00  0.00000000E+00
9.31329906E-01  0.00000000E+00  0.00000000E+00
9.31761995E-01  0.00000000E+00  0.00000000E+00
9.32194074E-01  0.00000000E+00  0.00000000E+00
9.32626143E-01  0.00000000E+00  0.00000000E+00
9.33058202E-01  0.00000000E+00  0.00000000E+00
9.33490251E-01  0.00000000E+00  0.00000000E+00
9.33922290E-01  0.00000000E+00  0.00000000E+00
9.34354319E-01  0.00000000E+00  0.00000000E+00
9.34786338E-01  0.00000000E+00  0.00000000E+00
9.35218347E-01  0.00000000E+00  0.00000000E+00
9.35650346E-01  0.00000000E+00  0.00000000E+00
9.36082335E-01  0.00000000E+00  0.00000000E+00
9.36514313E-01  0.00000000E+00  0.00000000E+00
9.36946282E-01  0.00000000E+00  0.00000000E+00
9.37378240E-01  0.00000000E+00  0.00000000E+00
9.37810189E-01  0.00000000E+00  0.00000000E+00
9.38242127E-01  0.00000000E+00  0.00000000E+00
9.38674055E-01  0.00000000E+00  0.00000000E+00
9.39105974E-01  0.00000000E+00  0.00000000E+00
9.39537882E-01  0.00000000E+00  0.00000000E+00
9.39969780E-01  0.00000000E+00  0.00000000E+00
9.40401668E-01  0.00000000E+00  0.00000000E+00
9.40833546E-01  0.00000000E+00  0.00000000E+00
9.41265413E-01  0.00000000E+00  0.00000000E+00
9.41697271E-01  0.00000000E+00  0.00000000E+00
9.42129118E-01  0.00000000E+00  0.00000000E+00
9.42560956E-01  0.00000000E+00  0.00000000E+00
9.42992783E-01  0.00000000E+00  0.00000000E+00
9.43424600E-01  0.00000000E+00  0.00000000E+00
9.43856407E-01  0.00000000E+00  0.00000000E+00
9.44288204E-01  0.00000000E+00  0.00000000E+00
9.44719990E-01  0.00000000E+00  0.00000000E+00
9.45151767E-01  0.00000000E+00  0.00000000E+00
9.45583533E-01  0.00000000E+00  0.00000000E+00
9.46015290E-01  0.00000000E+00  0.00000000E+00
9.46447036E-01  0.00000000E+00  0.00000000E+00
9.46878772E-01  0.00000000E+00  0.00000000E+00
9.47310497E-01  0.00000000E+00  0.00000000E+00
9.47742213E-01  0.00000000E+00  0.00000000E+00
9.48173918E-01  0.00000000E+00  0.00000000E+00
9.48605614E-01  0.00000000E+00  0.00000000E+00
9.49037299E-01  0.00000000E+00  0.00000000E+00
9.49468973E-01  0.00000000E+00  0.00000000E+00
9.49900638E-01  0.00000000E+00  0.00000000E+00
9.50332292E-01  0.00000000E+00  0.00000000E+00
9.50763937E-01  0.00000000E+00  0.00000000E+00
9.51195571E-01  0.00000000E+00  0.00000000E+00


### HEADER:
#
#{
#    "analysis": {}, 
#    "calibration_params": {
#        "Beam_Center_X": 512.0, 
#        "Beam_Center_Y": 512.0, 
#        "Detector_Pixel_Size": 0.0705, 
#        "Radial_Average_Method": "RAW", 
#        "Sample-to-detector distance (mm)": 1000, 
#        "Wavelength (A)": 1.0
#    }, 
#    "config_file": null, 
#    "counters": {}, 
#    "filename": "Aerogel5_2_60s_107cm_01_unwarped.gfrm", 
#    "history": {}, 
#    "imageHeader": {
#        "ANGLES": "0.0000000     0.0000000     0.0000000     0.0000000", 
#        "AUTORNG": "0.0000000     0.0000000     0.0000000     0.0000000     0.0000000", 
#        "AXES2": "43.7500000   110.0000000     0.0000000  0.100000E-01", 
#        "AXIS": "2", 
#        "BITMASK": "$NULL", 
#        "CCDPARM": "0.00000       0.00000       0.00000      17.00000       0.00000", 
#        "CCOLOR": "?", 
#        "CELL": "1.0000000     1.0000000     1.0000000    90.0000000    90.0000000\r\n90.0000000", 
#        "CENTER": "1024.0000000  1021.5000000", 
#        "CHEM": "SDD 107", 
#        "COMPRES": "NONE", 
#        "CORRECT": "C:\\frames\\Calib\\2048_107._fl", 
#        "CREATED": "04/01/20   18:10:35", 
#        "CSIZE": "?|?|?|?", 
#        "CUMULAT": "60.0009995", 
#        "DARK": "UNKNOWN", 
#        "DETPAR": "0.0000000     0.0000000     0.0000000     0.0000000     0.0000000\r\n0.0000000", 
#        "DETTYPE": "PXC-VANTEC CMTOGRID:4.1269999 PIXPERCM:36.7657013", 
#        "DISPLIM": "0.0000000     0.0000000", 
#        "DISTANC": "107.0500031", 
#        "DNSMET": "?", 
#        "ELAPSDA": "60.0009995", 
#        "ELAPSDR": "60.0000000", 
#        "ENDING": "0.0000000     0.0000000     0.0000000     0.0000000", 
#        "ENDING2": "43.7500000   110.0000000     0.0000000  0.100000E-01", 
#        "ESDCELL": "0.0200000     0.0200000     0.0200000     0.0200000     0.0200000\r\n0.0200000", 
#        "FILENAM": "Aerogel5_2_60s_107cm_01_unwarped.gfrm", 
#        "FILTER": "Parallel, Graphite", 
#        "FORMAT": "86", 
#        "HDRBLKS": 15, 
#        "HKL&XY": "0.0000000     0.0000000     0.0000000     0.0000000     0.0000000", 
#        "INCREME": "0.2500000", 
#        "LINEAR": "1.0000000     0.0000000", 
#        "LONGORD": "0", 
#        "LOWTEMP": "0", 
#        "LUT": "bb.lut", 
#        "MATRIX": "1.0000000     0.0000000     0.0000000     0.0000000     1.0000000\r\n0.0000000     0.0000000     0.0000000     1.0000000", 
#        "MAXIMUM": "2039", 
#        "MAXXY": "1008.0000000  1043.0000000", 
#        "MINIMUM": "0", 
#        "MODEL": "none", 
#        "MORPH": "?", 
#        "NCOLS": "2048", 
#        "NCOUNTS": "17851628", 
#        "NEXP": "1", 
#        "NFRAMES": "1", 
#        "NLATE": "0", 
#        "NONTIME": "18760716", 
#        "NOVER64": "17", 
#        "NOVERFL": "0", 
#        "NPIXELB": "2", 
#        "NROWS": "2048", 
#        "NSTEPS": "1", 
#        "NUMBER": "0", 
#        "OCTMASK": "99         230         131        1822        1953        3860\r\n1907        1808", 
#        "OSCILLA": "0", 
#        "PHD": "0.0000000     0.0000000", 
#        "PREAMP": "0.0000000", 
#        "PROGRAM": "SAXS for Windows 10/7/XP V4.1.61", 
#        "RANGE": "0.2500000", 
#        "ROTATE": "0", 
#        "RUN": "0", 
#        "SAMPLE": "aerogels", 
#        "SAMPNUM": "0", 
#        "SETNAME": "UNKNOWN", 
#        "SITE": "EMPA", 
#        "SOURCEK": "50.0000000", 
#        "SOURCEM": "0.6000000", 
#        "START": "0.0000000", 
#        "TARGET": "CU", 
#        "TITLE": "aerogel\r\n?\r\n\r\n\r\n\r\n\r\n\r\n", 
#        "TRAILER": "-1", 
#        "TYPE": "UNWARPED", 
#        "USER": "EMPA", 
#        "VERSION": "8", 
#        "WARPFIL": "C:\\frames\\Calib\\2048_107._ix", 
#        "WAVELEN": "1.5418400     1.5405600     1.5443900     1.3922200", 
#        "WORDORD": "0", 
#        "XTRANS": "0.0000000     0.0000000     0.0000000", 
#        "ZEROADJ": "0.0000000     0.0000000     0.0000000     0.0000000", 
#        "ZOOM": "0.0000000     0.0000000     1.0000000", 
#        "datastart": 7680
#    }, 
#    "load_path": "C:\\PhD work\\PhD_May20\\SAXS107cm\\Box_01\\Aerogel5_2_60s_107cm_01_unwarped.gfrm", 
#    "normalizations": {
#        "Solid_Angle_Correction": "On"
#    }, 
#    "raw_version": "1.6.4"
#}

